date,country,location,cases_new,deaths_new,cases_cumulative,deaths_cumulative,hcw_cumulative,cases_cumulative_confirmed,deaths_cumulative_confirmed,cumulative_confirmed_hcw,notes,link
2014-05-27,Guinea,Boffa,5,1,5,1,,,,,"The geographical distribution of the cases is as follows: Conakry, 48 cases, and 26 deaths; Gueckedou, 176 cases and 126 deaths; Macenta, 31 cases and 19 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths; Djinguiraye, 1 case and 1 death, in addition to the cases and deaths in the newly affected areas. The total number of cases in isolation is 16 (10 in Gueckedou, 3 in Telimele, and 3 in Boffa). The number of contacts under follow-up is 427 (250 in Conakry, 213 in Gueckedou, 126 in Macenta, and 88 in Telimele).",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-27,Guinea,Boke,1,0,1,0,,,,,"The geographical distribution of the cases is as follows: Conakry, 48 cases, and 26 deaths; Gueckedou, 176 cases and 126 deaths; Macenta, 31 cases and 19 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths; Djinguiraye, 1 case and 1 death, in addition to the cases and deaths in the newly affected areas. The total number of cases in isolation is 16 (10 in Gueckedou, 3 in Telimele, and 3 in Boffa). The number of contacts under follow-up is 427 (250 in Conakry, 213 in Gueckedou, 126 in Macenta, and 88 in Telimele).",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-27,Guinea,Dubreka,1,1,1,1,,,,,"The geographical distribution of the cases is as follows: Conakry, 48 cases, and 26 deaths; Gueckedou, 176 cases and 126 deaths; Macenta, 31 cases and 19 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths; Djinguiraye, 1 case and 1 death, in addition to the cases and deaths in the newly affected areas. The total number of cases in isolation is 16 (10 in Gueckedou, 3 in Telimele, and 3 in Boffa). The number of contacts under follow-up is 427 (250 in Conakry, 213 in Gueckedou, 126 in Macenta, and 88 in Telimele).",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-27,Sierra Leone,,,,16,5,,7,,,"In Sierra Leone, 16 cases, (7 laboratory-confirmed, 9 suspected) and 5 community deaths have been reported from Kailahun district. The district is located in the eastern region of Sierra Leone sharing borders with Gueckedou in Guinea and also with Liberia.",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-27,Sierra Leone,Kailahun,,,16,5,,7,,,"In Sierra Leone, 16 cases, (7 laboratory-confirmed, 9 suspected) and 5 community deaths have been reported from Kailahun district. The district is located in the eastern region of Sierra Leone sharing borders with Gueckedou in Guinea and also with Liberia.",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-27,Liberia,,,,,,,,,,"In Liberia there have been no new cases since 9 April 2014. Social mobilization and surveillance have been enhanced in border districts. The number of cases remains subject to change due to reclassification, retrospective investigation, consolidation of cases and laboratory data, enhanced surveillance.",http://www.who.int/csr/don/2014_05_28_ebola/en/
2014-05-28,Guinea,,,,291,193,,172,108,,"Cases and deaths attributable to Ebola virus disease (EVD) outbreak continue to be reported from new (Telimele and Boffa) and some affected districts (Conakry and Macenta) that did not report cases for more than 42 days. Since the last update of Disease Outbreak News of 28 May 2014, 10 new cases and 7 new deaths have been reported. The current evolving epidemiological situation could be partly explained by persistent community resistance in some communities in Gueckedou, Macenta, and Conakry.

As of 18:00 on 28 May 2014, a cumulative total of 291 clinical cases of EVD, including 193 deaths have been reported. The classification of these cases and deaths are as follows: confirmed, 172 cases and 108 deaths; probable, 71 cases and 62 deaths; and suspected, 48 cases and 23 deaths. The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths.

The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Conakry,,,53,27,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Guekedou,,,179,133,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Macenta,,,40,23,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Kissidougou,,,7,5,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Dabola,,,4,4,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Djingararye,,,1,1,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Telimele,,,,,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Boffa,,,4,0,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Boke,,,,,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-28,Guinea,Dubreka,,,,,,,,,"The breakdown of cases and deaths by affected areas is as follows: Conakry, 53 cases and 27 deaths; Gueckedou, 179 cases and 133 deaths; Macenta, 40 cases and 23 deaths; Kissidougou, 7 cases and 5 deaths; Dabola, 4 cases and 4 deaths, Djinguiraye, 1 case and 1 death; and Boffa, 4 cases and 0 deaths. The total number of cases in isolation is 13 (9 in Gueckedou, 3 in Telimele, and 1 in Conakry). The number of contacts under follow-up is 493 (275 in Gueckedou, 125 in Macenta, and 93 in Telimele).",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,,34,1,50,6,,14,2,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,Kailahun,,,37,6,,,,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,Kenema,,,1,0,,,,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,Koinadugu,,,1,0,,,,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,Bo,,,1,0,,,,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
2014-05-29,Sierra Leone,Moyamba,,,1,0,,,,,"As of 18:00 on 29 May 2014, 34 new cases (7 confirmed, 3 probable, and 24 suspected) and one suspected death were reported from five districts. This brings the cumulative total number of clinical cases of EVD to 50 (14 confirmed, 3 probable, and 33* suspected) including 6 deaths (2 confirmed, 3 probable and 1 suspected). The geographical distribution of these cases and deaths are as follows: Kailahun (37 cases and 6 deaths), Kenema (1 case and 0 death), Koinadugu (1 case and 0 death), Bo (1 case and 0 death), Moyamba and (1 case and 0 death)",http://www.who.int/csr/don/2014_05_30_ebola/en/
